These roads aren't fixed properly and are a hindrance for the riders as these holes lead to SKITing of vehicles which in turn leads to roadside accidents.,neg
"Most of these wastes in my area are plastics which results in infiltration of water to ground .These plastic can harm the land and when it rains,the water get stagnant and mosquitos devolope in it.",neg
Please clear the garbage opp to Tristar residency mogappair . The whole road stinks due to it.,neg
To clean the garbage which is in front of a house,neg
This was just a vacant plot of land which has now turned into a foul smelling garbage dump. It is located near residential areas and is quite an issue. Stray animals feed on this plastic .,neg
A small areas which havent bought are not taken care properly pls ensure not to do so,neg
The street light is not working,neg
Polluted air in Besant Nagar,neg
"It's disturbing when you cross that place 
It smells bad. Hope the government takes action",neg
Always the bin is overflowed,neg
Many people  are not using the dustbin like it they dump all their household wastes in a same day and the government workers are not able to take these things to the  garbage point,neg
In our locality there is a water problem because of the water leakage.,neg
It cleared for more than a month,neg
Garbage in road not yet cleaned for several years,neg
Garbages  are fell out of the bin which produces a bad smell which is not good for health...,neg
This dense fog of smoke and dust is causing a havoc for passersby and residents,neg
Help to clear water,neg
"This garbage is causing a health hazard to residents, passersby and even to animals",neg
"Garbage is dumped in an open area and produces the bad smell and causes infection ti people who all r walking by the side of the garbage.....It causes the bad smell and diseases....Take actions plz
",neg
Dustbins should be installed on all roads sides,neg
It has not been cleared nearly one month,neg
It is not cleared for more than one month,neg
Dustbins should be installed on all roads and should be maintained,neg
Garbage overload in road in thiruvanmiyur,neg
Wrongly parking bike for so many days,neg
If there are no vehicle no road there will be no traffic ,neg
If there are no vehicle on road there will be no traffic ,neg
If there are no vehicle on road there will be no traffic ,neg
Clean the garbage,neg
House without manholes in chennai,neg
"Water is logging in the roads
",neg
Marina beach with garbage,neg
Dustbins should be installed on all roads and should be maintained and cleaned,neg
Dustbins should be installed on all roads and should be maintained and cleaned ,neg
Garbage acclimated in Jai Balaji nagar in rampur,neg
Don’t waste water! We will suffer!,neg
Even if little rain comes water remains there,neg
Construction materials have taken up a major portion of the road in tnagar,neg
Street lights are not oned In correct time,neg
All of them throw all the waste even drinking people will leave the bottles there,neg
"Garbage dumped out of garbage
",neg
Found wires dangling on the gate of a house in Gopalapuram 2 nd street. Hope this issue would be looked upon due to its risk.,neg
There are so many ???? have been parked here in the platform so please tell them to take them out.,neg
This the garbage ???? bin which is not overflowing but it really stinks ???? so pls clean ???? it up.,neg
Garbage ???? has been dumbed here and they really have a very bad smell so please clean ???? is please,neg
Air pollution is one of main reasons of increase in carbondioxide and breathing diseases such asthma etc,neg
This was the photo taken one week before and one day one ☝️ guy threw a burning bottle and it created a lot of problems.so please get two dust ???? one for bio degradable and non bio degradable.????,neg
"Oh my god...why can't the people understand that these garbage will harm the animals like cows,dogs etc...what has happened to this world??.some serious action should be taken..",neg
Garbage ???? has been dumbed over here ???? and please clean it as soon as possible.,neg
In many times tap are opened.so that it is bad for future,neg
A lot of garbage is  dumped here everyday. There are many street dogs which consume this garbage dumped here. So I would request you to please insert dustbins where the waste can be segregated.,neg
Garbage is being dumped in vacant lot which is not good for the environment plz help to clean it guys I am doing my best to clean it,neg
Dustbins should be installed on all roads and should be maintained and cleaned regularly,neg
"When some people do wrong parking people while walking they are not able to walk
And the drivers could not take away thevehicle if they wrong park",neg
Please clean the drainage,neg
Damaged { hole} and overflowing garbage bins,neg
Cable wires are collapsed and some  wifi connecting wires are on the ground,neg
Garbage is dumped near my house. It has to be cleaned ,neg
"The drainage contains lots of garbage 
The drainage must be a closed area",neg
There is a manhole ???? in the middle of this bridge ???? so please fix it as soon as possible,neg
Pls send their vehicle ???? out from here by tomorrow,neg
We can use the pipes to not to waste water .,neg
